frame,x,y,ball possesion
167,81.39130435,63.10810811,
167,100.0434783,49.32432432,
167,83.08695652,64.86486486,
168,84.7826087,20.13513514,
168,74.73913043,31.21621622,
168,99,31.08108108,
168,105,39.05405405,
168,112.9565217,42.83783784,
168,81.39130435,62.7027027,
168,100.0434783,48.91891892,
168,82.95652174,64.45945946,
169,84.52173913,20.67567568,
169,74.47826087,31.48648649,
169,99,31.08108108,
169,105,39.18918919,
169,112.9565217,42.97297297,
169,81.39130435,62.97297297,
169,99.7826087,49.05405405,
169,83.08695652,64.72972973,
170,84.91304348,19.05405405,
170,93.91304348,57.43243243,
170,74.2173913,31.89189189,
170,81.13043478,63.78378378,
170,104.4782609,39.45945946,
170,98.60869565,31.21621622,
170,84,61.62162162,
170,112.9565217,42.97297297,
170,99.91304348,48.91891892,
171,84.65217391,18.78378378,
171,93.7826087,57.43243243,
171,74.2173913,31.48648649,
171,81.13043478,63.91891892,
171,104.3478261,39.32432432,
171,98.60869565,31.08108108,
171,84.13043478,61.48648649,
171,112.9565217,42.97297297,
171,99.91304348,48.91891892,
172,84.65217391,18.64864865,
172,93.52173913,57.56756757,
172,74.2173913,31.35135135,
172,81.13043478,64.05405405,
172,104.3478261,39.18918919,
172,98.60869565,30.81081081,
172,84.26086957,61.21621622,
172,112.9565217,42.83783784,
172,99.7826087,48.78378378,
173,88.56521739,40.94594595,
173,83.86956522,20.40540541,
173,103.173913,41.35135135,
173,92.86956522,58.10810811,
173,73.82608696,32.16216216,
173,97.30434783,32.16216216,
173,83.34782609,60.94594595,
173,113.3478261,42.16216216,
173,99.13043478,50,
174,88.30434783,41.08108108,
174,83.73913043,20.13513514,
174,103.173913,41.35135135,
174,92.73913043,57.97297297,
174,73.82608696,31.75675676,
174,97.30434783,31.75675676,
174,83.34782609,60.67567568,
174,113.4782609,41.75675676,
174,99,49.86486486,
175,88.04347826,41.21621622,
175,83.60869565,20,
175,103.0434783,41.21621622,
175,92.60869565,58.10810811,
175,73.69565217,31.89189189,
175,97.30434783,31.75675676,
175,83.47826087,60.67567568,
175,113.6086957,41.75675676,
175,99,49.59459459,
176,83.86956522,19.45945946,
176,88.30434783,40.40540541,
176,98.2173913,29.72972973,
176,103.3043478,40.67567568,
176,92.2173913,58.51351351,
176,81.39130435,63.78378378,
176,73.69565217,31.48648649,
176,113.2173913,42.2972973,
177,83.60869565,19.05405405,
177,88.04347826,40,
177,98.2173913,29.05405405,
177,103.3043478,40.40540541,
177,92.08695652,58.51351351,
177,81.52173913,63.64864865,
177,73.43478261,31.35135135,
177,113.3478261,42.16216216,
178,83.34782609,19.32432432,
178,87.7826087,40,
178,98.08695652,29.05405405,
178,103.173913,40.54054054,
178,91.69565217,59.18918919,
178,81.52173913,63.78378378,
178,73.17391304,31.75675676,
178,113.2173913,42.16216216,
179,87.52173913,39.45945946,
179,82.69565217,20,
179,97.17391304,30.54054054,
179,72.7826087,32.02702703,
179,103.826087,39.59459459,
179,81.7826087,61.48648649,
179,91.30434783,59.59459459,
179,81.7826087,63.78378378,
179,112.9565217,42.83783784,
179,97.95652174,50.67567568,
180,87.26086957,39.72972973,
180,82.30434783,20,
180,97.17391304,30.27027027,
180,72.13043478,32.56756757,
180,103.6956522,39.72972973,
180,81.91304348,61.48648649,
180,90.91304348,60,
180,81.7826087,63.91891892,
180,113.0869565,42.56756757,
180,97.82608696,50.67567568,
181,86.86956522,39.72972973,
181,82.17391304,19.45945946,
181,97.04347826,29.86486486,
181,72,32.16216216,
181,103.5652174,39.72972973,
181,82.17391304,61.08108108,
181,90.7826087,60.13513514,
181,82.04347826,63.64864865,
181,112.9565217,42.7027027,
181,97.82608696,50.54054054,
182,82.17391304,19.05405405,
182,71.86956522,32.83783784,
182,90.52173913,60.81081081,
182,96.39130435,31.21621622,
182,103.6956522,39.45945946,
182,112.5652174,43.37837838,
182,82.04347826,64.05405405,
182,81.39130435,60,
183,81.7826087,19.18918919,
183,71.60869565,32.56756757,
183,90.26086957,61.08108108,
183,96.52173913,30.81081081,
183,103.5652174,39.32432432,
183,112.826087,43.10810811,
183,82.30434783,63.91891892,
183,81.26086957,59.86486486,
184,81.39130435,19.45945946,
184,71.34782609,32.83783784,
184,90.13043478,61.21621622,
184,96.39130435,30.94594595,
184,103.5652174,39.32432432,
184,112.9565217,42.97297297,
184,82.30434783,64.05405405,
184,81.13043478,59.86486486,
185,85.56521739,40.81081081,
185,81.39130435,19.05405405,
185,98.86956522,47.97297297,
185,104.4782609,37.56756757,
185,95.34782609,32.56756757,
185,71.34782609,31.48648649,
185,112.826087,43.10810811,
185,89.2173913,62.16216216,
185,82.56521739,63.64864865,
185,81,59.45945946,
186,85.30434783,40.40540541,
186,81.13043478,18.37837838,
186,98.86956522,47.7027027,
186,104.6086957,37.16216216,
186,95.34782609,32.16216216,
186,71.08695652,31.08108108,
186,112.9565217,42.97297297,
186,88.95652174,61.89189189,
186,82.56521739,63.51351351,
186,80.86956522,59.05405405,
187,84.91304348,40.27027027,
187,80.86956522,18.37837838,
187,98.73913043,47.7027027,
187,104.4782609,37.2972973,
187,95.2173913,32.02702703,
187,70.69565217,31.48648649,
187,112.826087,42.97297297,
187,88.69565217,61.89189189,
187,82.43478261,63.91891892,
187,80.60869565,58.91891892,
188,79.69565217,20,
188,104.6086957,37.02702703,
188,70.17391304,31.62162162,
188,83.86956522,41.21621622,
188,112.826087,43.10810811,
188,88.56521739,61.62162162,
188,94.82608696,32.16216216,
188,82.69565217,63.91891892,
188,80.2173913,59.18918919,
189,79.30434783,19.59459459,
189,104.6086957,36.89189189,
189,70.04347826,31.21621622,
189,83.60869565,40.94594595,
189,112.826087,42.97297297,
189,88.30434783,61.62162162,
189,94.82608696,31.48648649,
189,82.82608696,63.78378378,
189,80.08695652,58.78378378,
190,79.17391304,19.59459459,
190,104.4782609,36.75675676,
190,69.91304348,30.81081081,
190,83.34782609,40.94594595,
190,112.826087,43.10810811,
190,87.91304348,61.62162162,
190,94.82608696,31.08108108,
190,82.82608696,63.51351351,
190,79.95652174,58.51351351,
191,103.3043478,38.51351351,
191,79.56521739,19.32432432,
191,83.47826087,40.13513514,
191,82.95652174,63.64864865,
191,69.91304348,32.02702703,
191,112.5652174,43.64864865,
191,96.91304348,48.24324324,
191,79.95652174,57.97297297,
191,93.7826087,32.7027027,
192,103.4347826,38.10810811,
192,79.43478261,19.05405405,
192,83.34782609,39.86486486,
192,82.95652174,63.51351351,
192,69.91304348,31.75675676,
192,112.6956522,43.37837838,
192,96.91304348,47.97297297,
192,79.69565217,57.97297297,
192,93.7826087,32.16216216,
193,103.4347826,38.10810811,
193,79.43478261,19.18918919,
193,83.2173913,39.86486486,
193,83.2173913,63.78378378,
193,69.91304348,32.02702703,
193,112.5652174,43.37837838,
193,96.7826087,47.97297297,
193,79.69565217,58.10810811,
193,93.65217391,32.16216216,
194,78.91304348,20.54054054,
194,82.95652174,40.40540541,
194,96.65217391,47.97297297,
194,69.7826087,32.2972973,
194,112.826087,42.83783784,
194,94.17391304,31.08108108,
194,83.2173913,63.78378378,
194,79.69565217,57.97297297,
194,85.56521739,64.32432432,
195,79.30434783,19.86486486,
195,83.08695652,39.86486486,
195,96.7826087,47.7027027,
195,70.30434783,31.75675676,
195,112.9565217,42.56756757,
195,94.30434783,30.67567568,
195,83.34782609,63.37837838,
195,79.69565217,57.43243243,
195,85.69565217,64.32432432,
196,78.91304348,20,
196,82.69565217,39.86486486,
196,96.65217391,47.56756757,
196,69.91304348,31.89189189,
196,112.826087,42.56756757,
196,94.04347826,30.67567568,
196,83.47826087,63.37837838,
196,79.30434783,57.43243243,
196,85.56521739,64.32432432,
197,103.6956522,37.56756757,
197,79.04347826,21.62162162,
197,93.7826087,32.16216216,
197,82.69565217,41.21621622,
197,70.17391304,34.86486486,
197,95.60869565,50,
197,86.60869565,64.05405405,
197,83.86956522,64.59459459,
197,80.47826087,57.7027027,
197,112.826087,42.97297297,
198,103.6956522,37.7027027,
198,78.52173913,22.02702703,
198,93.7826087,32.16216216,
198,82.43478261,41.75675676,
198,69.7826087,35.54054054,
198,95.60869565,50.13513514,
198,86.73913043,64.32432432,
198,84,65,
198,80.47826087,57.97297297,
198,112.9565217,42.83783784,
199,103.4347826,37.97297297,
199,77.47826087,22.56756757,
199,93.52173913,32.2972973,
199,81.65217391,42.2972973,
199,68.86956522,36.08108108,
199,95.47826087,50.27027027,
199,86.86956522,64.59459459,
199,84,65.27027027,
199,80.08695652,57.83783784,
199,113.0869565,42.83783784,
200,80.2173913,23.64864865,
200,93.7826087,33.37837838,
200,112.5652174,43.24324324,
200,82.04347826,59.18918919,
200,73.17391304,35.40540541,
200,88.95652174,64.05405405,
200,95.86956522,50.94594595,
200,86.08695652,65.40540541,
201,79.56521739,23.24324324,
201,93.39130435,33.24324324,
201,112.6956522,42.97297297,
201,81.52173913,59.05405405,
201,72.39130435,35.27027027,
201,88.82608696,64.05405405,
201,95.73913043,50.67567568,
201,85.69565217,65.54054054,
202,79.30434783,22.97297297,
202,93.26086957,33.51351351,
202,112.6956522,43.10810811,
202,81.13043478,59.18918919,
202,71.86956522,35.40540541,
202,88.69565217,64.32432432,
202,95.47826087,50.67567568,
202,85.43478261,65.94594595,
203,103.5652174,37.56756757,
203,93.39130435,33.10810811,
203,82.17391304,44.45945946,
203,78.91304348,23.91891892,
203,80.86956522,59.45945946,
203,88.69565217,63.91891892,
203,85.30434783,66.75675676,
203,95.34782609,50.40540541,
203,112.4347826,43.78378378,
204,103.6956522,37.16216216,
204,93.13043478,33.10810811,
204,81.91304348,44.32432432,
204,78.52173913,23.64864865,
204,80.60869565,59.45945946,
204,88.69565217,64.18918919,
204,85.17391304,66.75675676,
204,95.34782609,50.13513514,
204,112.5652174,43.37837838,
205,103.6956522,37.02702703,
205,93.26086957,32.56756757,
205,81.7826087,43.78378378,
205,78.65217391,23.10810811,
205,80.47826087,58.37837838,
205,88.95652174,63.78378378,
205,85.30434783,66.35135135,
205,95.2173913,49.59459459,
205,112.5652174,43.78378378,
206,104.4782609,37.2972973,
206,93.13043478,32.02702703,
206,81.52173913,45,
206,80.47826087,58.10810811,
206,113.4782609,42.16216216,
206,78.39130435,23.51351351,
206,88.95652174,64.05405405,
206,95.08695652,49.59459459,
206,84.91304348,67.2972973,
207,104.6086957,36.89189189,
207,93,31.62162162,
207,81.26086957,44.59459459,
207,80.2173913,57.56756757,
207,113.7391304,42.16216216,
207,78.26086957,22.56756757,
207,89.2173913,63.78378378,
207,95.08695652,49.18918919,
207,85.04347826,66.89189189,
208,104.4782609,36.89189189,
208,92.86956522,31.62162162,
208,81.13043478,44.59459459,
208,79.95652174,57.43243243,
208,113.6086957,42.16216216,
208,78.26086957,22.43243243,
208,89.08695652,63.91891892,
208,94.82608696,49.05405405,
208,85.04347826,66.89189189,
209,103.826087,38.24324324,
209,92.34782609,32.83783784,
209,94.69565217,49.45945946,
209,89.34782609,64.05405405,
209,81.39130435,43.78378378,
209,77.60869565,23.78378378,
209,77.86956522,22.2972973,
209,79.04347826,58.91891892,
209,85.30434783,66.35135135,
209,112.6956522,43.64864865,
210,103.9565217,37.97297297,
210,92.2173913,32.43243243,
210,94.69565217,49.05405405,
210,89.60869565,63.78378378,
210,81.13043478,42.97297297,
210,77.47826087,23.10810811,
210,77.73913043,21.62162162,
210,78.91304348,58.37837838,
210,85.43478261,65.94594595,
210,112.826087,43.64864865,
211,103.826087,37.97297297,
211,92.08695652,32.83783784,
211,94.43478261,48.91891892,
211,89.60869565,63.78378378,
211,80.86956522,43.10810811,
211,77.2173913,23.37837838,
211,77.47826087,21.89189189,
211,78.52173913,58.51351351,
211,85.43478261,66.21621622,
211,112.826087,43.64864865,
212,103.3043478,39.32432432,
212,80.60869565,43.37837838,
212,92.2173913,31.89189189,
212,77.34782609,22.97297297,
212,94.17391304,49.18918919,
212,85.43478261,66.35135135,
212,78.7826087,58.37837838,
212,89.86956522,63.91891892,
212,113.2173913,43.24324324,
213,103.3043478,39.18918919,
213,80.34782609,43.24324324,
213,92.2173913,31.48648649,
213,77.08695652,22.56756757,
213,94.04347826,48.91891892,
213,85.30434783,66.48648649,
213,78.52173913,57.97297297,
213,90,64.05405405,
213,113.4782609,42.97297297,
214,103.173913,39.32432432,
214,79.82608696,43.78378378,
214,91.95652174,31.75675676,
214,76.43478261,23.10810811,
214,93.91304348,49.05405405,
214,85.17391304,66.89189189,
214,78.13043478,58.37837838,
214,89.86956522,64.45945946,
214,113.6086957,43.10810811,
215,103.6956522,38.51351351,
215,78.91304348,44.18918919,
215,91.43478261,32.43243243,
215,76.43478261,21.21621622,
215,113.7391304,43.10810811,
215,90.26086957,64.32432432,
215,93,50.13513514,
215,77.60869565,58.10810811,
215,85.43478261,66.89189189,
216,103.6956522,38.24324324,
216,78.91304348,43.78378378,
216,91.56521739,32.16216216,
216,76.69565217,20.67567568,
216,113.8695652,42.97297297,
216,90.26086957,64.32432432,
216,93,49.86486486,
216,77.60869565,57.56756757,
216,85.30434783,66.62162162,
217,103.6956522,38.37837838,
217,78.65217391,43.91891892,
217,91.30434783,32.2972973,
217,76.43478261,20.54054054,
217,113.8695652,42.97297297,
217,90.52173913,64.32432432,
217,92.86956522,49.86486486,
217,77.34782609,57.7027027,
217,85.30434783,66.89189189,
218,103.6956522,38.51351351,
218,78.7826087,43.64864865,
218,76.43478261,21.48648649,
218,91.17391304,32.7027027,
218,85.04347826,67.16216216,
218,90.65217391,64.59459459,
218,113.6086957,43.51351351,
218,77.34782609,57.2972973,
218,92.47826087,50.54054054,
219,103.6956522,38.64864865,
219,78.39130435,43.78378378,
219,75.7826087,21.62162162,
219,91.17391304,32.56756757,
219,85.17391304,67.2972973,
219,90.7826087,64.86486486,
219,113.7391304,43.37837838,
219,77.08695652,57.43243243,
219,92.47826087,50.40540541,
220,103.6956522,38.78378378,
220,78.13043478,43.91891892,
220,75.26086957,21.89189189,
220,90.91304348,32.7027027,
220,85.17391304,67.43243243,
220,90.91304348,65,
220,113.7391304,43.51351351,
220,76.95652174,57.56756757,
220,92.34782609,50.40540541,
221,103.3043478,39.32432432,
221,77.73913043,45,
221,85.43478261,67.16216216,
221,90.52173913,32.7027027,
221,77.34782609,56.35135135,
221,91.69565217,64.59459459,
221,113.4782609,44.45945946,
221,92.60869565,49.86486486,
222,103.3043478,39.32432432,
222,77.47826087,45.54054054,
222,85.43478261,67.2972973,
222,90.39130435,32.83783784,
222,77.47826087,56.62162162,
222,91.95652174,64.59459459,
222,113.4782609,44.32432432,
222,92.47826087,50.13513514,
223,103.3043478,39.45945946,
223,76.95652174,45.94594595,
223,85.56521739,67.2972973,
223,90.13043478,33.10810811,
223,77.47826087,56.35135135,
223,92.34782609,64.59459459,
223,113.6086957,44.45945946,
223,92.2173913,50.40540541,
224,90.26086957,33.37837838,
224,102.7826087,40.67567568,
224,92.47826087,64.59459459,
224,85.56521739,67.56756757,
224,113.8695652,44.18918919,
224,91.43478261,51.35135135,
224,75.7826087,58.10810811,
225,90.26086957,32.7027027,
225,102.9130435,40.27027027,
225,93,64.18918919,
225,85.56521739,67.16216216,
225,114.1304348,43.91891892,
225,91.30434783,50.81081081,
225,76.17391304,56.89189189,
226,90.26086957,33.24324324,
226,102.9130435,40.40540541,
226,93.13043478,64.59459459,
226,85.43478261,67.56756757,
226,114,44.05405405,
226,91.17391304,51.21621622,
226,76.17391304,57.43243243,
227,103.3043478,39.86486486,
227,76.69565217,44.72972973,
227,90,32.83783784,
227,113.7391304,44.86486486,
227,93.26086957,64.45945946,
227,85.43478261,67.97297297,
227,76.04347826,57.7027027,
227,91.30434783,51.62162162,
228,103.3043478,40,
228,76.56521739,45,
228,90,32.97297297,
228,114,44.72972973,
228,93.52173913,64.32432432,
228,85.30434783,68.37837838,
228,76.17391304,57.83783784,
228,91.17391304,51.89189189,
229,103.3043478,40,
229,76.17391304,45.27027027,
229,89.86956522,32.83783784,
229,113.8695652,45,
229,93.91304348,64.18918919,
229,85.30434783,68.51351351,
229,76.30434783,57.7027027,
229,91.17391304,51.89189189,
230,75.7826087,47.2972973,
230,89.73913043,33.37837838,
230,102.7826087,40.94594595,
230,114,44.45945946,
230,84.7826087,69.18918919,
230,91.04347826,51.48648649,
230,93.65217391,64.86486486,
230,76.43478261,57.56756757,
231,76.69565217,46.08108108,
231,90.13043478,32.43243243,
231,102.7826087,40.81081081,
231,114.1304348,44.32432432,
231,85.30434783,68.51351351,
231,91.43478261,50.40540541,
231,94.17391304,64.59459459,
231,77.47826087,56.21621622,
232,76.69565217,46.35135135,
232,90.26086957,32.56756757,
232,102.7826087,40.81081081,
232,114.1304348,44.32432432,
232,85.30434783,68.51351351,
232,91.43478261,50.40540541,
232,94.30434783,64.59459459,
232,77.73913043,56.48648649,
233,113.8695652,44.86486486,
233,90,32.83783784,
233,102.7826087,41.08108108,
233,85.17391304,69.05405405,
233,95.08695652,63.78378378,
233,91.30434783,50.54054054,
233,78,56.89189189,
234,114.1304348,44.59459459,
234,89.86956522,32.7027027,
234,102.9130435,40.94594595,
234,85.04347826,69.18918919,
234,95.34782609,63.64864865,
234,91.17391304,50.67567568,
234,78,57.02702703,
235,114.1304348,44.72972973,
235,89.47826087,33.10810811,
235,102.9130435,41.35135135,
235,85.04347826,69.45945946,
235,95.60869565,63.51351351,
235,91.04347826,51.21621622,
235,78.13043478,57.2972973,
236,114,45.13513514,
236,89.34782609,33.24324324,
236,102.6521739,42.7027027,
236,84.7826087,70.40540541,
236,90.7826087,51.48648649,
236,95.86956522,64.05405405,
236,78,57.56756757,
237,114.1304348,45.13513514,
237,89.2173913,33.10810811,
237,102.9130435,42.56756757,
237,84.7826087,70.27027027,
237,90.7826087,51.35135135,
237,96.26086957,63.78378378,
237,78.13043478,57.02702703,
238,114,45.13513514,
238,89.2173913,33.10810811,
238,102.9130435,42.7027027,
238,84.7826087,70.40540541,
238,90.7826087,51.48648649,
238,96.39130435,63.51351351,
238,78.13043478,57.02702703,
239,89.34782609,33.78378378,
239,75.91304348,45.81081081,
239,84.65217391,70.13513514,
239,113.7391304,45.54054054,
239,96.91304348,62.7027027,
239,103.0434783,41.75675676,
239,78.39130435,56.48648649,
239,90.52173913,51.62162162,
240,89.34782609,33.51351351,
240,75.91304348,45.54054054,
240,84.65217391,70,
240,114,45.27027027,
240,97.04347826,62.56756757,
240,103.0434783,41.75675676,
240,78.52173913,56.08108108,
240,90.52173913,51.48648649,
241,89.34782609,33.78378378,
241,75.91304348,45.67567568,
241,84.65217391,70.13513514,
241,114.1304348,45.27027027,
241,97.17391304,62.7027027,
241,103.3043478,41.62162162,
241,78.7826087,56.21621622,
241,90.65217391,51.62162162,
242,114.9130435,44.72972973,
242,84.7826087,70.13513514,
242,89.2173913,33.91891892,
242,97.56521739,62.02702703,
242,103.3043478,42.02702703,
242,90.91304348,51.08108108,
242,79.30434783,56.35135135,
243,115.0434783,44.59459459,
243,84.91304348,70.13513514,
243,89.2173913,33.91891892,
243,97.69565217,61.89189189,
243,103.4347826,41.89189189,
243,90.91304348,50.81081081,
243,79.56521739,56.08108108,
244,115.0434783,44.45945946,
244,85.04347826,69.86486486,
244,89.2173913,33.78378378,
244,97.69565217,61.75675676,
244,103.4347826,42.02702703,
244,90.91304348,50.81081081,
244,79.69565217,55.94594595,
245,89.47826087,33.24324324,
245,103.6956522,42.02702703,
245,90.65217391,51.62162162,
245,98.73913043,60.27027027,
245,114.5217391,44.59459459,
245,85.04347826,69.86486486,
245,79.82608696,55.94594595,
246,89.60869565,33.10810811,
246,103.6956522,41.89189189,
246,90.65217391,51.48648649,
246,98.86956522,60.13513514,
246,114.5217391,44.45945946,
246,85.04347826,69.86486486,
246,79.95652174,55.81081081,
247,89.47826087,33.24324324,
247,103.826087,41.89189189,
247,90.52173913,51.75675676,
247,98.86956522,60.13513514,
247,114.3913043,44.45945946,
247,85.17391304,70,
247,80.08695652,55.81081081,
248,114.7826087,44.32432432,
248,103.826087,42.02702703,
248,88.95652174,34.86486486,
248,99,59.72972973,
248,84.7826087,70.54054054,
248,90.52173913,51.48648649,
248,80.34782609,55.40540541,
249,115.173913,43.91891892,
249,104.0869565,41.62162162,
249,88.82608696,35,
249,99.13043478,59.59459459,
249,84.65217391,70.67567568,
249,90.39130435,51.35135135,
249,80.34782609,55.40540541,
250,115.0434783,43.91891892,
250,104.0869565,41.75675676,
250,88.82608696,35,
250,99.13043478,59.45945946,
250,84.65217391,70.67567568,
250,90.39130435,51.21621622,
250,80.34782609,55.40540541,
251,114.5217391,44.86486486,
251,98.73913043,59.72972973,
251,90,52.02702703,
251,88.82608696,34.32432432,
251,103.3043478,43.24324324,
251,80.34782609,55.40540541,
251,85.17391304,69.72972973,
252,114.5217391,44.59459459,
252,98.73913043,59.59459459,
252,90,51.62162162,
252,88.82608696,33.91891892,
252,103.4347826,42.83783784,
252,80.34782609,55.13513514,
252,85.17391304,69.59459459,
253,114.6521739,44.59459459,
253,98.86956522,59.45945946,
253,90,51.48648649,
253,88.69565217,34.05405405,
253,103.4347826,43.10810811,
253,80.34782609,55.27027027,
253,85.17391304,69.59459459,
254,114.6521739,44.72972973,
254,75.13043478,47.83783784,
254,88.69565217,34.32432432,
254,99.26086957,59.18918919,
254,90.13043478,50.94594595,
254,103.3043478,43.51351351,
254,80.2173913,56.08108108,
254,84.7826087,70.40540541,
255,114.7826087,44.45945946,
255,75.26086957,48.10810811,
255,88.82608696,34.32432432,
255,99.26086957,59.18918919,
255,90.26086957,50.94594595,
255,103.4347826,43.37837838,
255,80.47826087,56.08108108,
255,84.91304348,70.40540541,
256,114.6521739,44.32432432,
256,75.26086957,48.37837838,
256,88.82608696,34.32432432,
256,99.39130435,59.05405405,
256,90.26086957,51.08108108,
256,103.4347826,43.37837838,
256,80.47826087,56.08108108,
256,84.91304348,70.40540541,
257,75.52173913,49.59459459,
257,71.73913043,25,
257,88.69565217,34.59459459,
257,103.3043478,43.64864865,
257,80.47826087,56.08108108,
257,89.73913043,52.16216216,
257,99.26086957,58.78378378,
257,85.43478261,69.59459459,
257,101.0869565,60.13513514,
257,113.8695652,45.27027027,
258,75.26086957,49.18918919,
258,71.2173913,24.59459459,
258,88.43478261,34.45945946,
258,103.4347826,43.51351351,
258,80.34782609,55.81081081,
258,89.73913043,52.02702703,
258,99.39130435,58.37837838,
258,85.30434783,69.45945946,
258,101.3478261,60,
258,114.1304348,45,
259,75.39130435,48.91891892,
259,71.2173913,24.18918919,
259,88.43478261,34.32432432,
259,103.3043478,43.78378378,
259,80.47826087,55.40540541,
259,89.60869565,51.89189189,
259,99.52173913,58.24324324,
259,85.30434783,69.32432432,
259,101.3478261,60.13513514,
259,114.1304348,45.13513514,
260,71.34782609,24.72972973,
260,88.17391304,34.86486486,
260,75.39130435,47.83783784,
260,84.39130435,70.27027027,
260,103.9565217,42.43243243,
260,99.26086957,58.37837838,
260,89.60869565,50.81081081,
260,80.34782609,55,
260,114,44.59459459,
261,71.60869565,24.59459459,
261,88.43478261,34.32432432,
261,75.52173913,47.2972973,
261,84.26086957,70,
261,103.9565217,42.43243243,
261,99.13043478,58.10810811,
261,89.60869565,50.40540541,
261,80.34782609,54.45945946,
261,114.1304348,44.72972973,
262,71.2173913,25,
262,88.17391304,34.59459459,
262,75.39130435,47.7027027,
262,84.13043478,70.13513514,
262,103.9565217,42.56756757,
262,99.13043478,57.97297297,
262,89.47826087,50.54054054,
262,80.2173913,54.59459459,
262,114.1304348,44.59459459,
263,74.86956522,48.24324324,
263,87.7826087,34.45945946,
263,103.6956522,42.97297297,
263,70.69565217,26.48648649,
263,99,57.97297297,
263,89.08695652,51.21621622,
263,84,69.86486486,
263,79.82608696,54.72972973,
263,67.30434783,38.78378378,
264,74.86956522,48.10810811,
264,87.7826087,34.32432432,
264,103.826087,42.7027027,
264,70.69565217,26.48648649,
264,99,57.83783784,
264,88.95652174,50.94594595,
264,83.86956522,69.72972973,
264,79.82608696,54.59459459,
264,67.30434783,38.91891892,
265,74.86956522,48.10810811,
265,87.91304348,34.32432432,
265,103.826087,42.7027027,
265,70.69565217,26.35135135,
265,99,57.7027027,
265,88.95652174,50.81081081,
265,83.73913043,69.72972973,
265,79.69565217,54.72972973,
265,67.30434783,38.78378378,
266,89.08695652,50.13513514,
266,99,57.43243243,
266,103.826087,42.43243243,
266,74.86956522,47.02702703,
266,70.95652174,24.32432432,
266,67.56521739,38.51351351,
266,87.65217391,34.32432432,
266,79.69565217,54.59459459,
266,83.73913043,69.32432432,
267,88.95652174,49.86486486,
267,99,56.89189189,
267,103.826087,42.02702703,
267,74.73913043,46.89189189,
267,70.82608696,24.18918919,
267,67.56521739,38.37837838,
267,87.52173913,34.18918919,
267,79.56521739,54.32432432,
267,83.73913043,69.32432432,
268,88.82608696,49.72972973,
268,99,56.62162162,
268,103.6956522,42.16216216,
268,74.60869565,46.89189189,
268,70.43478261,24.18918919,
268,67.30434783,38.24324324,
268,87.39130435,34.18918919,
268,79.43478261,54.32432432,
268,83.60869565,69.32432432,
269,87.39130435,34.18918919,
269,74.86956522,46.75675676,
269,103.826087,41.89189189,
269,83.2173913,69.18918919,
269,88.43478261,50.13513514,
269,70.30434783,25.67567568,
269,67.17391304,38.91891892,
269,98.73913043,57.16216216,
269,79.30434783,54.45945946,
269,63.13043478,50.94594595,
270,87.39130435,34.05405405,
270,74.73913043,46.48648649,
270,103.826087,41.62162162,
270,83.08695652,69.18918919,
270,88.30434783,50.13513514,
270,70.30434783,25.54054054,
270,67.17391304,38.91891892,
270,98.73913043,56.89189189,
270,79.17391304,54.32432432,
270,63.26086957,50.94594595,
271,87.26086957,33.91891892,
271,74.86956522,46.21621622,
271,103.826087,41.62162162,
271,82.95652174,69.18918919,
271,88.17391304,50,
271,70.30434783,25.13513514,
271,67.17391304,38.64864865,
271,98.73913043,56.75675676,
271,79.17391304,54.05405405,
271,63.39130435,50.54054054,
272,88.30434783,49.59459459,
272,70.04347826,25,
272,73.30434783,40.94594595,
272,103.5652174,42.2972973,
272,87,34.32432432,
272,74.34782609,47.43243243,
272,83.08695652,69.45945946,
272,67.04347826,39.45945946,
272,78.91304348,54.45945946,
272,98.73913043,56.48648649,
272,63.65217391,51.08108108,
273,88.30434783,49.18918919,
273,69.7826087,25,
273,73.17391304,40.81081081,
273,103.5652174,41.89189189,
273,86.86956522,34.18918919,
273,74.2173913,47.2972973,
273,82.82608696,69.45945946,
273,67.04347826,39.18918919,
273,78.65217391,54.18918919,
273,98.86956522,56.08108108,
273,63.65217391,50.67567568,
274,88.17391304,48.91891892,
274,69.7826087,25.13513514,
274,73.04347826,40.94594595,
274,103.4347826,42.16216216,
274,86.73913043,34.18918919,
274,74.2173913,47.16216216,
274,82.69565217,69.59459459,
274,67.04347826,39.05405405,
274,78.52173913,54.05405405,
274,98.86956522,56.08108108,
274,63.91304348,50.54054054,
275,69.52173913,25,
275,86.47826087,34.59459459,
275,102.5217391,44.32432432,
275,83.08695652,68.51351351,
275,67.04347826,39.18918919,
275,93.26086957,45.27027027,
275,78.7826087,53.37837838,
275,87.7826087,49.32432432,
275,99,55.94594595,
275,64.30434783,49.32432432,
276,69.39130435,24.72972973,
276,86.60869565,34.32432432,
276,102.5217391,44.05405405,
276,82.95652174,68.24324324,
276,67.04347826,39.05405405,
276,93.26086957,45,
276,78.65217391,53.24324324,
276,87.7826087,49.18918919,
276,99,55.67567568,
276,64.43478261,49.05405405,
277,69.52173913,24.72972973,
277,86.34782609,34.32432432,
277,102.5217391,44.45945946,
277,82.56521739,68.91891892,
277,67.04347826,39.05405405,
277,93.26086957,44.86486486,
277,78.39130435,53.51351351,
277,87.39130435,49.59459459,
277,99,56.08108108,
277,64.56521739,48.91891892,
278,69.26086957,24.59459459,
278,86.34782609,33.37837838,
278,87.39130435,49.18918919,
