frame,x,y,,,,,,,,,,,,,,,,,,,,
352,86.08695652,68.78378378,,,,,,,,,,,,,,,,,,,,
353,77.08695652,20.67567568,,,,,,,,,,,,,,,,,,,,
353,94.43478261,32.97297297,,,,,,,,,,,,,,,,,,,,
353,84.39130435,22.97297297,,,,,,,,,,,,,,,,,,,,
353,77.34782609,42.43243243,,,,,,,,,,,,,,,,,,,,
353,91.56521739,52.02702703,,,,,,,,,,,,,,,,,,,,
353,82.56521739,38.64864865,,,,,,,,,,,,,,,,,,,,
353,85.95652174,68.10810811,,,,,,,,,,,,,,,,,,,,
353,93.7826087,43.51351351,,,,,,,,,,,,,,,,,,,,
354,77.34782609,20.40540541,,,,,,,,,,,,,,,,,,,,
354,94.43478261,32.97297297,,,,,,,,,,,,,,,,,,,,
354,84.39130435,22.97297297,,,,,,,,,,,,,,,,,,,,
354,77.2173913,42.16216216,,,,,,,,,,,,,,,,,,,,
354,91.56521739,52.02702703,,,,,,,,,,,,,,,,,,,,
354,82.56521739,38.64864865,,,,,,,,,,,,,,,,,,,,
354,85.95652174,67.97297297,,,,,,,,,,,,,,,,,,,,
354,93.7826087,43.24324324,,,,,,,,,,,,,,,,,,,,
355,77.47826087,20.40540541,,,,,,,,,,,,,,,,,,,,
355,94.43478261,32.97297297,,,,,,,,,,,,,,,,,,,,
355,84.39130435,22.83783784,,,,,,,,,,,,,,,,,,,,
355,77.2173913,42.02702703,,,,,,,,,,,,,,,,,,,,
355,91.43478261,52.16216216,,,,,,,,,,,,,,,,,,,,
355,82.56521739,38.64864865,,,,,,,,,,,,,,,,,,,,
355,85.82608696,67.97297297,,,,,,,,,,,,,,,,,,,,
355,93.7826087,43.24324324,,,,,,,,,,,,,,,,,,,,
356,84.65217391,22.43243243,,,,,,,,,,,,,,,,,,,,
356,77.73913043,21.62162162,,,,,,,,,,,,,,,,,,,,
356,94.17391304,33.24324324,,,,,,,,,,,,,,,,,,,,
356,77.47826087,40.81081081,,,,,,,,,,,,,,,,,,,,
356,83.2173913,38.78378378,,,,,,,,,,,,,,,,,,,,
356,85.95652174,67.7027027,,,,,,,,,,,,,,,,,,,,
356,91.43478261,52.16216216,,,,,,,,,,,,,,,,,,,,
356,93.7826087,43.24324324,,,,,,,,,,,,,,,,,,,,
357,84.7826087,21.89189189,,,,,,,,,,,,,,,,,,,,
357,78,21.62162162,,,,,,,,,,,,,,,,,,,,
357,94.30434783,32.97297297,,,,,,,,,,,,,,,,,,,,
357,77.60869565,40.54054054,,,,,,,,,,,,,,,,,,,,
357,83.34782609,38.51351351,,,,,,,,,,,,,,,,,,,,
357,85.95652174,67.43243243,,,,,,,,,,,,,,,,,,,,
357,91.56521739,52.16216216,,,,,,,,,,,,,,,,,,,,
357,93.7826087,43.24324324,,,,,,,,,,,,,,,,,,,,
358,84.91304348,21.62162162,,,,,,,,,,,,,,,,,,,,
358,78.26086957,21.48648649,,,,,,,,,,,,,,,,,,,,
358,94.30434783,33.10810811,,,,,,,,,,,,,,,,,,,,
358,77.60869565,40.40540541,,,,,,,,,,,,,,,,,,,,
358,83.34782609,38.51351351,,,,,,,,,,,,,,,,,,,,
358,85.95652174,67.43243243,,,,,,,,,,,,,,,,,,,,
358,91.56521739,52.16216216,,,,,,,,,,,,,,,,,,,,
358,93.7826087,43.24324324,,,,,,,,,,,,,,,,,,,,
359,78.39130435,21.35135135,,,,,,,,,,,,,,,,,,,,
359,84.52173913,22.16216216,,,,,,,,,,,,,,,,,,,,
359,83.08695652,38.91891892,,,,,,,,,,,,,,,,,,,,
359,77.60869565,40.67567568,,,,,,,,,,,,,,,,,,,,
359,85.69565217,67.83783784,,,,,,,,,,,,,,,,,,,,
359,93.52173913,42.83783784,,,,,,,,,,,,,,,,,,,,
359,91.17391304,52.2972973,,,,,,,,,,,,,,,,,,,,
360,78.65217391,21.08108108,,,,,,,,,,,,,,,,,,,,
360,84.52173913,21.89189189,,,,,,,,,,,,,,,,,,,,
360,83.08695652,38.78378378,,,,,,,,,,,,,,,,,,,,
360,77.47826087,40.67567568,,,,,,,,,,,,,,,,,,,,
360,85.43478261,67.7027027,,,,,,,,,,,,,,,,,,,,
360,93.39130435,42.83783784,,,,,,,,,,,,,,,,,,,,
360,91.17391304,52.02702703,,,,,,,,,,,,,,,,,,,,
361,79.04347826,21.35135135,,,,,,,,,,,,,,,,,,,,
361,84.7826087,21.62162162,,,,,,,,,,,,,,,,,,,,
361,83.2173913,38.64864865,,,,,,,,,,,,,,,,,,,,
361,77.60869565,40.54054054,,,,,,,,,,,,,,,,,,,,
361,85.30434783,67.97297297,,,,,,,,,,,,,,,,,,,,
361,93.39130435,42.7027027,,,,,,,,,,,,,,,,,,,,
361,91.17391304,51.89189189,,,,,,,,,,,,,,,,,,,,
362,79.56521739,21.21621622,,,,,,,,,,,,,,,,,,,,
362,85.17391304,21.48648649,,,,,,,,,,,,,,,,,,,,
362,83.73913043,38.37837838,,,,,,,,,,,,,,,,,,,,
362,77.60869565,40.40540541,,,,,,,,,,,,,,,,,,,,
362,85.17391304,67.83783784,,,,,,,,,,,,,,,,,,,,
362,93.52173913,42.56756757,,,,,,,,,,,,,,,,,,,,
362,91.17391304,52.16216216,,,,,,,,,,,,,,,,,,,,
363,79.95652174,21.08108108,,,,,,,,,,,,,,,,,,,,
363,85.43478261,21.35135135,,,,,,,,,,,,,,,,,,,,
363,83.86956522,38.24324324,,,,,,,,,,,,,,,,,,,,
363,77.86956522,40.13513514,,,,,,,,,,,,,,,,,,,,
363,84.91304348,68.10810811,,,,,,,,,,,,,,,,,,,,
363,93.52173913,42.56756757,,,,,,,,,,,,,,,,,,,,
363,91.04347826,52.43243243,,,,,,,,,,,,,,,,,,,,
364,80.47826087,20.94594595,,,,,,,,,,,,,,,,,,,,
364,85.82608696,21.08108108,,,,,,,,,,,,,,,,,,,,
364,84,38.10810811,,,,,,,,,,,,,,,,,,,,
364,77.86956522,39.72972973,,,,,,,,,,,,,,,,,,,,
364,84.7826087,68.24324324,,,,,,,,,,,,,,,,,,,,
364,93.52173913,42.2972973,,,,,,,,,,,,,,,,,,,,
364,91.04347826,52.43243243,,,,,,,,,,,,,,,,,,,,
365,85.95652174,21.75675676,,,,,,,,,,,,,,,,,,,,
365,81,21.35135135,,,,,,,,,,,,,,,,,,,,
365,84.65217391,68.24324324,,,,,,,,,,,,,,,,,,,,
365,81.26086957,36.75675676,,,,,,,,,,,,,,,,,,,,
365,84,38.51351351,,,,,,,,,,,,,,,,,,,,
365,77.60869565,40.54054054,,,,,,,,,,,,,,,,,,,,
365,93.39130435,42.43243243,,,,,,,,,,,,,,,,,,,,
365,91.56521739,51.48648649,,,,,,,,,,,,,,,,,,,,
366,86.2173913,21.35135135,,,,,,,,,,,,,,,,,,,,
366,81.26086957,21.21621622,,,,,,,,,,,,,,,,,,,,
366,84.52173913,68.24324324,,,,,,,,,,,,,,,,,,,,
366,81.39130435,36.35135135,,,,,,,,,,,,,,,,,,,,
366,84,38.51351351,,,,,,,,,,,,,,,,,,,,
366,77.60869565,40.27027027,,,,,,,,,,,,,,,,,,,,
366,93.52173913,42.16216216,,,,,,,,,,,,,,,,,,,,
366,91.43478261,51.48648649,,,,,,,,,,,,,,,,,,,,
367,86.34782609,20.94594595,,,,,,,,,,,,,,,,,,,,
367,81.52173913,20.81081081,,,,,,,,,,,,,,,,,,,,
367,84.13043478,68.64864865,,,,,,,,,,,,,,,,,,,,
367,81.65217391,35.81081081,,,,,,,,,,,,,,,,,,,,
367,84.13043478,38.51351351,,,,,,,,,,,,,,,,,,,,
367,77.47826087,40.40540541,,,,,,,,,,,,,,,,,,,,
367,93.52173913,42.16216216,,,,,,,,,,,,,,,,,,,,
367,91.43478261,51.62162162,,,,,,,,,,,,,,,,,,,,
368,86.60869565,20.67567568,,,,,,,,,,,,,,,,,,,,
368,83.86956522,39.05405405,,,,,,,,,,,,,,,,,,,,
368,78,40.13513514,,,,,,,,,,,,,,,,,,,,
368,81.65217391,36.48648649,,,,,,,,,,,,,,,,,,,,
368,93.7826087,42.2972973,,,,,,,,,,,,,,,,,,,,
368,91.56521739,51.21621622,,,,,,,,,,,,,,,,,,,,
368,83.73913043,69.45945946,,,,,,,,,,,,,,,,,,,,
369,86.86956522,20.40540541,,,,,,,,,,,,,,,,,,,,
369,84,39.05405405,,,,,,,,,,,,,,,,,,,,
369,78.13043478,39.86486486,,,,,,,,,,,,,,,,,,,,
369,81.7826087,36.35135135,,,,,,,,,,,,,,,,,,,,
369,93.7826087,42.2972973,,,,,,,,,,,,,,,,,,,,
369,91.56521739,51.21621622,,,,,,,,,,,,,,,,,,,,
369,83.73913043,69.32432432,,,,,,,,,,,,,,,,,,,,
370,87,20.13513514,,,,,,,,,,,,,,,,,,,,
370,84.13043478,38.91891892,,,,,,,,,,,,,,,,,,,,
370,78.26086957,39.59459459,,,,,,,,,,,,,,,,,,,,
370,81.91304348,36.08108108,,,,,,,,,,,,,,,,,,,,
370,93.7826087,42.16216216,,,,,,,,,,,,,,,,,,,,
370,91.56521739,51.21621622,,,,,,,,,,,,,,,,,,,,
370,83.73913043,69.32432432,,,,,,,,,,,,,,,,,,,,
371,86.47826087,20.81081081,,,,,,,,,,,,,,,,,,,,
371,91.43478261,52.16216216,,,,,,,,,,,,,,,,,,,,
371,93.7826087,42.2972973,,,,,,,,,,,,,,,,,,,,
371,78.13043478,39.72972973,,,,,,,,,,,,,,,,,,,,
371,84.52173913,38.24324324,,,,,,,,,,,,,,,,,,,,
371,83.60869565,69.72972973,,,,,,,,,,,,,,,,,,,,
371,87,32.43243243,,,,,,,,,,,,,,,,,,,,
372,86.47826087,20.67567568,,,,,,,,,,,,,,,,,,,,
372,91.43478261,52.16216216,,,,,,,,,,,,,,,,,,,,
372,93.7826087,42.16216216,,,,,,,,,,,,,,,,,,,,
372,78.13043478,39.45945946,,,,,,,,,,,,,,,,,,,,
372,84.52173913,37.97297297,,,,,,,,,,,,,,,,,,,,
372,83.60869565,69.86486486,,,,,,,,,,,,,,,,,,,,
372,87.13043478,32.02702703,,,,,,,,,,,,,,,,,,,,
373,86.73913043,20.27027027,,,,,,,,,,,,,,,,,,,,
373,91.56521739,52.16216216,,,,,,,,,,,,,,,,,,,,
373,93.91304348,42.02702703,,,,,,,,,,,,,,,,,,,,
373,78.39130435,39.18918919,,,,,,,,,,,,,,,,,,,,
373,84.7826087,37.83783784,,,,,,,,,,,,,,,,,,,,
373,83.47826087,70.13513514,,,,,,,,,,,,,,,,,,,,
373,87.26086957,31.89189189,,,,,,,,,,,,,,,,,,,,
374,86.86956522,20.40540541,,,,,,,,,,,,,,,,,,,,
374,83.47826087,21.48648649,,,,,,,,,,,,,,,,,,,,
374,78.39130435,39.59459459,,,,,,,,,,,,,,,,,,,,
374,85.17391304,37.02702703,,,,,,,,,,,,,,,,,,,,
374,83.73913043,69.05405405,,,,,,,,,,,,,,,,,,,,
374,93.39130435,41.89189189,,,,,,,,,,,,,,,,,,,,
374,91.04347826,53.10810811,,,,,,,,,,,,,,,,,,,,
375,87.13043478,20,,,,,,,,,,,,,,,,,,,,
375,83.60869565,21.21621622,,,,,,,,,,,,,,,,,,,,
375,78.39130435,39.45945946,,,,,,,,,,,,,,,,,,,,
375,85.30434783,37.02702703,,,,,,,,,,,,,,,,,,,,
375,83.73913043,68.91891892,,,,,,,,,,,,,,,,,,,,
375,93.52173913,41.75675676,,,,,,,,,,,,,,,,,,,,
375,91.04347826,53.10810811,,,,,,,,,,,,,,,,,,,,
376,87.13043478,19.72972973,,,,,,,,,,,,,,,,,,,,
376,83.86956522,21.08108108,,,,,,,,,,,,,,,,,,,,
376,78.39130435,39.45945946,,,,,,,,,,,,,,,,,,,,
376,85.30434783,37.02702703,,,,,,,,,,,,,,,,,,,,
376,83.73913043,68.78378378,,,,,,,,,,,,,,,,,,,,
376,93.52173913,41.75675676,,,,,,,,,,,,,,,,,,,,
376,91.17391304,52.97297297,,,,,,,,,,,,,,,,,,,,
377,87.39130435,19.72972973,,,,,,,,,,,,,,,,,,,,
377,83.86956522,69.32432432,,,,,,,,,,,,,,,,,,,,
377,86.73913043,32.56756757,,,,,,,,,,,,,,,,,,,,
377,78.52173913,39.18918919,,,,,,,,,,,,,,,,,,,,
377,84,22.43243243,,,,,,,,,,,,,,,,,,,,
377,85.04347826,37.97297297,,,,,,,,,,,,,,,,,,,,
377,91.43478261,52.56756757,,,,,,,,,,,,,,,,,,,,
377,93.39130435,42.43243243,,,,,,,,,,,,,,,,,,,,
378,87.52173913,19.32432432,,,,,,,,,,,,,,,,,,,,
378,84,69.18918919,,,,,,,,,,,,,,,,,,,,
378,86.86956522,32.16216216,,,,,,,,,,,,,,,,,,,,
378,78.65217391,38.78378378,,,,,,,,,,,,,,,,,,,,
378,84.13043478,22.2972973,,,,,,,,,,,,,,,,,,,,
378,85.17391304,37.7027027,,,,,,,,,,,,,,,,,,,,
378,91.43478261,52.7027027,,,,,,,,,,,,,,,,,,,,
378,93.52173913,42.43243243,,,,,,,,,,,,,,,,,,,,
379,87.39130435,19.32432432,,,,,,,,,,,,,,,,,,,,
379,84.13043478,68.91891892,,,,,,,,,,,,,,,,,,,,
379,86.86956522,31.89189189,,,,,,,,,,,,,,,,,,,,
379,78.7826087,38.37837838,,,,,,,,,,,,,,,,,,,,
379,84.26086957,22.2972973,,,,,,,,,,,,,,,,,,,,
379,85.30434783,37.56756757,,,,,,,,,,,,,,,,,,,,
379,91.56521739,52.56756757,,,,,,,,,,,,,,,,,,,,
379,93.52173913,42.56756757,,,,,,,,,,,,,,,,,,,,
380,87.26086957,19.59459459,,,,,,,,,,,,,,,,,,,,
380,84,68.91891892,,,,,,,,,,,,,,,,,,,,
380,84.65217391,38.64864865,,,,,,,,,,,,,,,,,,,,
380,78.39130435,38.37837838,,,,,,,,,,,,,,,,,,,,
380,84.7826087,22.02702703,,,,,,,,,,,,,,,,,,,,
380,91.56521739,52.7027027,,,,,,,,,,,,,,,,,,,,
380,93.7826087,42.02702703,,,,,,,,,,,,,,,,,,,,
380,87,31.75675676,,,,,,,,,,,,,,,,,,,,
381,87.13043478,19.59459459,,,,,,,,,,,,,,,,,,,,
381,84.13043478,68.91891892,,,,,,,,,,,,,,,,,,,,
381,84.65217391,38.51351351,,,,,,,,,,,,,,,,,,,,
381,78.39130435,38.24324324,,,,,,,,,,,,,,,,,,,,
381,84.7826087,21.75675676,,,,,,,,,,,,,,,,,,,,
381,91.82608696,52.56756757,,,,,,,,,,,,,,,,,,,,
381,93.7826087,41.89189189,,,,,,,,,,,,,,,,,,,,
381,87,31.35135135,,,,,,,,,,,,,,,,,,,,
382,87.13043478,19.72972973,,,,,,,,,,,,,,,,,,,,
382,84,69.05405405,,,,,,,,,,,,,,,,,,,,
382,84.65217391,38.51351351,,,,,,,,,,,,,,,,,,,,
382,78.39130435,38.10810811,,,,,,,,,,,,,,,,,,,,
382,85.04347826,21.62162162,,,,,,,,,,,,,,,,,,,,
382,91.82608696,52.56756757,,,,,,,,,,,,,,,,,,,,
382,93.91304348,41.75675676,,,,,,,,,,,,,,,,,,,,
382,87,31.35135135,,,,,,,,,,,,,,,,,,,,
383,85.04347826,38.37837838,,,,,,,,,,,,,,,,,,,,
383,92.47826087,52.02702703,,,,,,,,,,,,,,,,,,,,
383,87,19.18918919,,,,,,,,,,,,,,,,,,,,
383,85.04347826,22.02702703,,,,,,,,,,,,,,,,,,,,
383,84.26086957,67.83783784,,,,,,,,,,,,,,,,,,,,
383,78.65217391,37.56756757,,,,,,,,,,,,,,,,,,,,
383,93.52173913,42.2972973,,,,,,,,,,,,,,,,,,,,
384,85.17391304,38.24324324,,,,,,,,,,,,,,,,,,,,
384,92.60869565,51.75675676,,,,,,,,,,,,,,,,,,,,
384,87.13043478,18.91891892,,,,,,,,,,,,,,,,,,,,
384,85.04347826,22.02702703,,,,,,,,,,,,,,,,,,,,
384,84.26086957,67.43243243,,,,,,,,,,,,,,,,,,,,
384,78.65217391,37.2972973,,,,,,,,,,,,,,,,,,,,
384,93.65217391,42.02702703,,,,,,,,,,,,,,,,,,,,
385,85.17391304,38.37837838,,,,,,,,,,,,,,,,,,,,
385,92.60869565,51.75675676,,,,,,,,,,,,,,,,,,,,
385,87.13043478,18.51351351,,,,,,,,,,,,,,,,,,,,
385,85.30434783,22.02702703,,,,,,,,,,,,,,,,,,,,
385,84.39130435,67.02702703,,,,,,,,,,,,,,,,,,,,
385,78.7826087,37.16216216,,,,,,,,,,,,,,,,,,,,
385,93.65217391,42.02702703,,,,,,,,,,,,,,,,,,,,
386,85.17391304,37.56756757,,,,,,,,,,,,,,,,,,,,
386,87,19.59459459,,,,,,,,,,,,,,,,,,,,
386,78.7826087,37.97297297,,,,,,,,,,,,,,,,,,,,
386,84.26086957,67.43243243,,,,,,,,,,,,,,,,,,,,
386,92.60869565,51.62162162,,,,,,,,,,,,,,,,,,,,
386,94.04347826,41.75675676,,,,,,,,,,,,,,,,,,,,
387,85.30434783,37.16216216,,,,,,,,,,,,,,,,,,,,
387,87.13043478,18.91891892,,,,,,,,,,,,,,,,,,,,
387,78.91304348,37.56756757,,,,,,,,,,,,,,,,,,,,
387,84.26086957,67.43243243,,,,,,,,,,,,,,,,,,,,
387,92.60869565,51.62162162,,,,,,,,,,,,,,,,,,,,
387,94.04347826,41.75675676,,,,,,,,,,,,,,,,,,,,
388,85.43478261,36.89189189,,,,,,,,,,,,,,,,,,,,
388,87.13043478,18.78378378,,,,,,,,,,,,,,,,,,,,
388,78.91304348,37.56756757,,,,,,,,,,,,,,,,,,,,
388,84.13043478,67.43243243,,,,,,,,,,,,,,,,,,,,
388,92.73913043,51.62162162,,,,,,,,,,,,,,,,,,,,
388,94.04347826,41.62162162,,,,,,,,,,,,,,,,,,,,
389,86.60869565,32.56756757,,,,,,,,,,,,,,,,,,,,
389,84.52173913,66.89189189,,,,,,,,,,,,,,,,,,,,
389,78.7826087,37.43243243,,,,,,,,,,,,,,,,,,,,
389,86.08695652,21.75675676,,,,,,,,,,,,,,,,,,,,
389,92.60869565,51.62162162,,,,,,,,,,,,,,,,,,,,
389,93.65217391,42.16216216,,,,,,,,,,,,,,,,,,,,
390,86.60869565,32.16216216,,,,,,,,,,,,,,,,,,,,
390,84.65217391,66.62162162,,,,,,,,,,,,,,,,,,,,
390,78.7826087,37.16216216,,,,,,,,,,,,,,,,,,,,
390,86.2173913,21.62162162,,,,,,,,,,,,,,,,,,,,
390,92.73913043,51.35135135,,,,,,,,,,,,,,,,,,,,
390,93.7826087,42.16216216,,,,,,,,,,,,,,,,,,,,
391,86.60869565,32.16216216,,,,,,,,,,,,,,,,,,,,
391,84.65217391,66.35135135,,,,,,,,,,,,,,,,,,,,
391,78.91304348,36.89189189,,,,,,,,,,,,,,,,,,,,
391,86.2173913,21.75675676,,,,,,,,,,,,,,,,,,,,
391,92.86956522,51.35135135,,,,,,,,,,,,,,,,,,,,
391,93.7826087,41.89189189,,,,,,,,,,,,,,,,,,,,
392,84.39130435,66.21621622,,,,,,,,,,,,,,,,,,,,
392,78.7826087,37.16216216,,,,,,,,,,,,,,,,,,,,
392,87.13043478,31.08108108,,,,,,,,,,,,,,,,,,,,
392,86.08695652,37.16216216,,,,,,,,,,,,,,,,,,,,
392,93,51.48648649,,,,,,,,,,,,,,,,,,,,
392,86.08695652,22.56756757,,,,,,,,,,,,,,,,,,,,
392,93.91304348,41.89189189,,,,,,,,,,,,,,,,,,,,
393,84.39130435,66.08108108,,,,,,,,,,,,,,,,,,,,
393,78.7826087,36.89189189,,,,,,,,,,,,,,,,,,,,
393,87.26086957,30.67567568,,,,,,,,,,,,,,,,,,,,
393,86.08695652,37.16216216,,,,,,,,,,,,,,,,,,,,
393,93.13043478,51.21621622,,,,,,,,,,,,,,,,,,,,
393,86.08695652,22.83783784,,,,,,,,,,,,,,,,,,,,
393,94.04347826,41.35135135,,,,,,,,,,,,,,,,,,,,
394,84.39130435,66.08108108,,,,,,,,,,,,,,,,,,,,
394,78.91304348,36.75675676,,,,,,,,,,,,,,,,,,,,
394,87.39130435,30.54054054,,,,,,,,,,,,,,,,,,,,
394,86.2173913,37.02702703,,,,,,,,,,,,,,,,,,,,
394,93.26086957,51.21621622,,,,,,,,,,,,,,,,,,,,
394,86.34782609,22.56756757,,,,,,,,,,,,,,,,,,,,
394,94.17391304,41.35135135,,,,,,,,,,,,,,,,,,,,
395,86.60869565,36.48648649,,,,,,,,,,,,,,,,,,,,
395,87.13043478,31.08108108,,,,,,,,,,,,,,,,,,,,
395,93,52.02702703,,,,,,,,,,,,,,,,,,,,
395,86.60869565,21.89189189,,,,,,,,,,,,,,,,,,,,
395,84.26086957,66.62162162,,,,,,,,,,,,,,,,,,,,
395,79.43478261,36.48648649,,,,,,,,,,,,,,,,,,,,
395,94.43478261,40.94594595,,,,,,,,,,,,,,,,,,,,
396,86.60869565,36.21621622,,,,,,,,,,,,,,,,,,,,
396,87.13043478,31.08108108,,,,,,,,,,,,,,,,,,,,
396,93.13043478,51.75675676,,,,,,,,,,,,,,,,,,,,
396,86.60869565,21.75675676,,,,,,,,,,,,,,,,,,,,
396,84.39130435,66.21621622,,,,,,,,,,,,,,,,,,,,
396,79.30434783,36.48648649,,,,,,,,,,,,,,,,,,,,
396,94.43478261,40.67567568,,,,,,,,,,,,,,,,,,,,
397,86.73913043,36.08108108,,,,,,,,,,,,,,,,,,,,
397,87,31.21621622,,,,,,,,,,,,,,,,,,,,
397,93.26086957,51.75675676,,,,,,,,,,,,,,,,,,,,
397,86.2173913,22.2972973,,,,,,,,,,,,,,,,,,,,
397,84.39130435,65.81081081,,,,,,,,,,,,,,,,,,,,
397,79.17391304,36.35135135,,,,,,,,,,,,,,,,,,,,
397,94.43478261,40.67567568,,,,,,,,,,,,,,,,,,,,
398,86.60869565,36.62162162,,,,,,,,,,,,,,,,,,,,
398,93.39130435,50.27027027,,,,,,,,,,,,,,,,,,,,
398,83.60869565,34.18918919,,,,,,,,,,,,,,,,,,,,
398,86.86956522,22.83783784,,,,,,,,,,,,,,,,,,,,
398,87,30.94594595,,,,,,,,,,,,,,,,,,,,
398,84.7826087,65.40540541,,,,,,,,,,,,,,,,,,,,
398,78.7826087,37.02702703,,,,,,,,,,,,,,,,,,,,
398,94.04347826,41.48648649,,,,,,,,,,,,,,,,,,,,
398,87,17.7027027,,,,,,,,,,,,,,,,,,,,
399,86.60869565,36.48648649,,,,,,,,,,,,,,,,,,,,
399,93.52173913,50,,,,,,,,,,,,,,,,,,,,
399,83.73913043,33.64864865,,,,,,,,,,,,,,,,,,,,
399,86.86956522,22.2972973,,,,,,,,,,,,,,,,,,,,
399,87.13043478,30.67567568,,,,,,,,,,,,,,,,,,,,
399,84.7826087,65.13513514,,,,,,,,,,,,,,,,,,,,
399,78.65217391,36.75675676,,,,,,,,,,,,,,,,,,,,
399,94.04347826,41.35135135,,,,,,,,,,,,,,,,,,,,
399,87,17.16216216,,,,,,,,,,,,,,,,,,,,
400,86.60869565,36.48648649,,,,,,,,,,,,,,,,,,,,
400,93.52173913,50,,,,,,,,,,,,,,,,,,,,
400,83.73913043,33.51351351,,,,,,,,,,,,,,,,,,,,
400,86.86956522,22.2972973,,,,,,,,,,,,,,,,,,,,
400,87.13043478,30.54054054,,,,,,,,,,,,,,,,,,,,
400,84.65217391,65,,,,,,,,,,,,,,,,,,,,
400,78.52173913,36.62162162,,,,,,,,,,,,,,,,,,,,
400,94.04347826,41.35135135,,,,,,,,,,,,,,,,,,,,
400,86.86956522,17.16216216,,,,,,,,,,,,,,,,,,,,
401,88.17391304,35.94594595,,,,,,,,,,,,,,,,,,,,
401,88.30434783,16.75675676,,,,,,,,,,,,,,,,,,,,
401,81.65217391,35.40540541,,,,,,,,,,,,,,,,,,,,
401,94.30434783,49.18918919,,,,,,,,,,,,,,,,,,,,
401,88.95652174,29.32432432,,,,,,,,,,,,,,,,,,,,
401,88.95652174,22.16216216,,,,,,,,,,,,,,,,,,,,
401,86.34782609,62.83783784,,,,,,,,,,,,,,,,,,,,
401,95.2173913,39.86486486,,,,,,,,,,,,,,,,,,,,
402,88.04347826,35.81081081,,,,,,,,,,,,,,,,,,,,
402,88.17391304,16.62162162,,,,,,,,,,,,,,,,,,,,
402,81.39130435,35.67567568,,,,,,,,,,,,,,,,,,,,
402,94.30434783,48.91891892,,,,,,,,,,,,,,,,,,,,
402,88.82608696,29.18918919,,,,,,,,,,,,,,,,,,,,
402,88.95652174,22.02702703,,,,,,,,,,,,,,,,,,,,
402,86.2173913,62.7027027,,,,,,,,,,,,,,,,,,,,
402,95.2173913,39.72972973,,,,,,,,,,,,,,,,,,,,
403,87.91304348,36.08108108,,,,,,,,,,,,,,,,,,,,
403,87.91304348,16.89189189,,,,,,,,,,,,,,,,,,,,
403,81,36.08108108,,,,,,,,,,,,,,,,,,,,
403,94.43478261,48.78378378,,,,,,,,,,,,,,,,,,,,
403,88.69565217,29.45945946,,,,,,,,,,,,,,,,,,,,
403,88.95652174,22.16216216,,,,,,,,,,,,,,,,,,,,
403,86.08695652,62.2972973,,,,,,,,,,,,,,,,,,,,
403,95.34782609,39.59459459,,,,,,,,,,,,,,,,,,,,
404,87.91304348,16.08108108,,,,,,,,,,,,,,,,,,,,
404,89.2173913,22.97297297,,,,,,,,,,,,,,,,,,,,
404,88.43478261,30.67567568,,,,,,,,,,,,,,,,,,,,
404,87.39130435,36.62162162,,,,,,,,,,,,,,,,,,,,
404,80.73913043,36.08108108,,,,,,,,,,,,,,,,,,,,
404,85.95652174,62.43243243,,,,,,,,,,,,,,,,,,,,
404,94.04347826,50.13513514,,,,,,,,,,,,,,,,,,,,
404,94.30434783,41.48648649,,,,,,,,,,,,,,,,,,,,
405,87.91304348,15.94594595,,,,,,,,,,,,,,,,,,,,
405,89.2173913,22.97297297,,,,,,,,,,,,,,,,,,,,
405,88.43478261,30.40540541,,,,,,,,,,,,,,,,,,,,
405,87.39130435,36.62162162,,,,,,,,,,,,,,,,,,,,
405,80.34782609,35.94594595,,,,,,,,,,,,,,,,,,,,
405,85.82608696,62.2972973,,,,,,,,,,,,,,,,,,,,
405,94.17391304,50,,,,,,,,,,,,,,,,,,,,
405,94.43478261,41.35135135,,,,,,,,,,,,,,,,,,,,
406,87.7826087,15.67567568,,,,,,,,,,,,,,,,,,,,
406,89.2173913,23.37837838,,,,,,,,,,,,,,,,,,,,
406,88.43478261,30.27027027,,,,,,,,,,,,,,,,,,,,
406,87.26086957,36.62162162,,,,,,,,,,,,,,,,,,,,
406,80.08695652,35.94594595,,,,,,,,,,,,,,,,,,,,
406,85.82608696,62.16216216,,,,,,,,,,,,,,,,,,,,
406,94.17391304,49.86486486,,,,,,,,,,,,,,,,,,,,
406,94.43478261,41.35135135,,,,,,,,,,,,,,,,,,,,
407,87.7826087,15.67567568,,,,,,,,,,,,,,,,,,,,
407,85.43478261,61.89189189,,,,,,,,,,,,,,,,,,,,
407,87.13043478,37.16216216,,,,,,,,,,,,,,,,,,,,
407,79.69565217,36.21621622,,,,,,,,,,,,,,,,,,,,
407,88.95652174,22.97297297,,,,,,,,,,,,,,,,,,,,
407,94.17391304,49.05405405,,,,,,,,,,,,,,,,,,,,
407,88.56521739,30.67567568,,,,,,,,,,,,,,,,,,,,
407,95.2173913,39.59459459,,,,,,,,,,,,,,,,,,,,
408,87.52173913,15.81081081,,,,,,,,,,,,,,,,,,,,
408,85.30434783,61.75675676,,,,,,,,,,,,,,,,,,,,
408,86.86956522,37.2972973,,,,,,,,,,,,,,,,,,,,
408,79.30434783,36.35135135,,,,,,,,,,,,,,,,,,,,
408,88.95652174,22.97297297,,,,,,,,,,,,,,,,,,,,
408,94.04347826,49.05405405,,,,,,,,,,,,,,,,,,,,
